PBR,PER,ROE,매출액,배당수익율,부채비율,순이익,순이익율,시장구분,업종구분,종목명,종목코드,투자의견,현재가
,,,,,,,,코스피,,KC그린홀딩스,"""009440""",,"3,815"
,,,,,,,,코스피,,KTcs,"""058850""",,"3,570"
,,,,,,,,코스피,,LG유플러스,"""032640""",,"11,060"
,,,,,,,,코스피,,LS네트웍스,"""000680""",,"2,330"
,,,,,,,,코스피,,NI스틸,"""008260""",,"6,960"
,,,,,,,,코스피,,SIMPAC,"""009160""",,"6,590"
,,,,,,,,코스피,,SK아이이테크놀로지,"""361610""",,"84,300"
,,,,,,,,코스피,,SNT에너지,"""100840""",,"22,700"
,,,,,,,,코스피,,SNT홀딩스,"""036530""",,"16,170"
,,,,,,,,코스피,,SPC삼립,"""005610""",,"75,100"
,,,,,,,,코스피,,경동도시가스,"""267290""",,"21,650"
,,,,,,,,코스피,,경방,"""000050""",,"10,520"
,,,,,,,,코스피,,고려제강,"""002240""",,"19,140"
,,,,,,,,코스피,,광동제약,"""009290""",,"5,890"
,,,,,,,,코스피,,광주신세계,"""037710""",,"33,050"
,,,,,,,,코스피,,금비,"""008870""",,"112,300"
,,,,,,,,코스피,,금호석유,"""011780""",,"135,800"
,,,,,,,,코스피,,대신증권,"""003540""",,"13,240"
,,,,,,,,코스피,,대영포장,"""014160""",,"1,370"
,,,,,,,,코스피,,대원전선,"""006340""",,"1,228"
,,,,,,,,코스피,,대원화성,"""024890""",,"2,760"
,,,,,,,,코스피,,대유에이텍,"""002880""",,656
,,,,,,,,코스피,,대한화섬,"""003830""",,"114,200"
,,,,,,,,코스피,,대호에이엘,"""069460""",,"1,545"
,,,,,,,,코스피,,덕성,"""004830""",,"4,605"
,,,,,,,,코스피,,덴티움,"""145720""",,"156,500"
,,,,,,,,코스피,,동방,"""004140""",,"2,200"
,,,,,,,,코스피,,동성제약,"""002210""",,"5,880"
,,,,,,,,코스피,,동아타이어,"""282690""",,"12,310"
,,,,,,,,코스피,,동양고속,"""084670""",,"14,210"
,,,,,,,,코스피,,두산,"""000150""",,"92,400"
,,,,,,,,코스피,,두산에너빌리티,"""034020""",,"15,850"
,,,,,,,,코스피,,롯데렌탈,"""089860""",,"26,350"
,,,,,,,,코스피,,롯데하이마트,"""071840""",,"11,470"
,,,,,,,,코스피,,미원상사,"""002840""",,"168,000"
,,,,,,,,코스피,,미원에스씨,"""268280""",,"137,700"
,,,,,,,,코스피,,삼성에스디에스,"""018260""",,"118,400"
,,,,,,,,코스피,,삼양사,"""145990""",,"41,300"
,,,,,,,,코스피,,삼원강재,"""023000""",,"3,220"
,,,,,,,,코스피,,삼익악기,"""002450""",,"1,228"
,,,,,,,,코스피,,삼천리,"""004690""",,"145,300"
,,,,,,,,코스피,,삼화전기,"""009470""",,"31,600"
,,,,,,,,코스피,,상상인증권,"""001290""",,751
,,,,,,,,코스피,,서울식품,"""004410""",,211
,,,,,,,,코스피,,성창기업지주,"""000180""",,"1,981"
,,,,,,,,코스피,,세아제강,"""306200""",,"146,700"
,,,,,,,,코스피,,세아제강지주,"""003030""",,"151,400"
,,,,,,,,코스피,,신세계,"""004170""",,"208,000"
,,,,,,,,코스피,,아세아,"""002030""",,"145,400"
,,,,,,,,코스피,,에스디바이오센서,"""137310""",,"21,800"
,,,,,,,,코스피,,SJM홀딩스,"""025530""",,"3,230"
,,,,,,,,코스피,,영진약품,"""003520""",,"3,015"
,,,,,,,,코스피,,영풍,"""000670""",,"564,000"
,,,,,,,,코스피,,우리금융지주,"""316140""",,"11,620"
,,,,,,,,코스피,,우리종금,"""010050""",,754
,,,,,,,,코스피,,유성기업,"""002920""",,"3,045"
,,,,,,,,코스피,,이아이디,"""093230""",,"2,100"
,,,,,,,,코스피,,이엔플러스,"""074610""",,"11,200"
,,,,,,,,코스피,,일진홀딩스,"""015860""",,"4,640"
,,,,,,,,코스피,,자이에스앤디,"""317400""",,"7,170"
,,,,,,,,코스피,,제이알글로벌리츠,"""348950""",,"4,320"
,,,,,,,,코스피,,지투알,"""035000""",,"6,670"
,,,,,,,,코스피,,참엔지니어링,"""009310""",,638
,,,,,,,,코스피,,케이카,"""381970""",,"14,820"
,,,,,,,,코스피,,케이탑리츠,"""145270""",,"1,013"
,,,,,,,,코스피,,코람코에너지리츠,"""357120""",,"5,280"
,,,,,,,,코스피,,코오롱인더,"""120110""",,"42,650"
,,,,,,,,코스피,,키움증권,"""039490""",,"88,800"
,,,,,,,,코스피,,팜젠사이언스,"""004720""",,"6,470"
,,,,,,,,코스피,,팬오션,"""028670""",,"5,150"
,,,,,,,,코스피,,하나제약,"""293480""",,"14,960"
,,,,,,,,코스피,,한국화장품,"""123690""",,"6,970"
,,,,,,,,코스피,,한국화장품제조,"""003350""",,"23,650"
,,,,,,,,코스피,,한미반도체,"""042700""",,"21,850"
,,,,,,,,코스피,,한섬,"""020000""",,"24,950"
,,,,,,,,코스피,,한솔홈데코,"""025750""",,"1,043"
,,,,,,,,코스피,,한전산업,"""130660""",,"7,870"
,,,,,,,,코스피,,한진칼,"""180640""",,"41,000"
,,,,,,,,코스피,,한컴라이프케어,"""372910""",,"4,540"
,,,,,,,,코스피,,한화손해보험,"""000370""",,"4,355"
,,,,,,,,코스피,,현대모비스,"""012330""",,"218,500"
,,,,,,,,코스피,,화승엔터프라이즈,"""241590""",,"7,830"
,,,,,,,,코스피,,화천기계,"""010660""",,"2,745"
,,,,,,,,코스피,,효성티앤씨,"""298020""",,"413,000"
,,,,,,,,코스피,,후성,"""093370""",,"13,670"
,,,,,,,,코스피,,휴스틸,"""005010""",,"6,680"
,,,,,,,,코스닥,,AP위성,"""211270""",,"17,120"
,,,,,,,,코스닥,,DB금융스팩8호,"""367340""",,"2,055"
,,,,,,,,코스닥,,DMS,"""068790""",,"6,500"
,,,,,,,,코스닥,,EDGC,"""245620""",,"1,741"
,,,,,,,,코스닥,,FSN,"""214270""",,"3,280"
,,,,,,,,코스닥,,GH신소재,"""130500""",,"3,450"
,,,,,,,,코스닥,,HLB생명과학,"""067630""",,"11,110"
,,,,,,,,코스닥,,ITX-AI,"""099520""",,"2,570"
,,,,,,,,코스닥,,JTC,"""950170""",,"4,405"
,,,,,,,,코스닥,,JYP Ent.,"""035900""",,"94,800"
,,,,,,,,코스닥,,KBI메탈,"""024840""",,"1,879"
,,,,,,,,코스닥,,KPX생명과학,"""114450""",,"4,100"
,,,,,,,,코스닥,,경창산업,"""024910""",,"2,415"
,,,,,,,,코스닥,,고려신용정보,"""049720""",,"11,080"
,,,,,,,,코스닥,,광림,"""014200""",,"1,006"
,,,,,,,,코스닥,,광진실업,"""026910""",,"4,325"
,,,,,,,,코스닥,,국보디자인,"""066620""",,"16,990"
,,,,,,,,코스닥,,기산텔레콤,"""035460""",,"2,985"
,,,,,,,,코스닥,,나노씨엠에스,"""247660""",,"14,970"
,,,,,,,,코스닥,,나노팀,"""417010""",,"28,100"
,,,,,,,,코스닥,,네오위즈,"""095660""",,"46,400"
,,,,,,,,코스닥,,네패스,"""033640""",,"19,510"
,,,,,,,,코스닥,,넥스트칩,"""396270""",,"10,080"
,,,,,,,,코스닥,,대림제지,"""017650""",,"8,630"
,,,,,,,,코스닥,,대성하이텍,"""129920""",,"10,590"
,,,,,,,,코스닥,,대원,"""007680""",,"6,940"
,,,,,,,,코스닥,,대한약품,"""023910""",,"28,200"
,,,,,,,,코스닥,,덕산하이메탈,"""077360""",,"5,700"
,,,,,,,,코스닥,,덕신하우징,"""090410""",,"1,819"
,,,,,,,,코스닥,,동국S&C,"""100130""",,"4,425"
,,,,,,,,코스닥,,동국산업,"""005160""",,"7,100"
,,,,,,,,코스닥,,동운아나텍,"""094170""",,"9,110"
,,,,,,,,코스닥,,디아이티,"""110990""",,"7,820"
,,,,,,,,코스닥,,디아크,"""078590""",,"2,380"
,,,,,,,,코스닥,,디에스앤엘,"""141020""",,"1,331"
,,,,,,,,코스닥,,디에스케이,"""109740""",,"5,220"
,,,,,,,,코스닥,,디케이앤디,"""263020""",,"3,770"
,,,,,,,,코스닥,,라온시큐어,"""042510""",,"2,350"
,,,,,,,,코스닥,,라이트론,"""069540""",,"3,325"
,,,,,,,,코스닥,,라파스,"""214260""",,"18,620"
,,,,,,,,코스닥,,마이크로컨텍솔,"""098120""",,"6,470"
,,,,,,,,코스닥,,메지온,"""140410""",,"26,050"
,,,,,,,,코스닥,,모베이스,"""101330""",,"4,015"
,,,,,,,,코스닥,,미디어젠,"""279600""",,"12,430"
,,,,,,,,코스닥,,미래나노텍,"""095500""",,"25,000"
,,,,,,,,코스닥,,바이오플러스,"""099430""",,"6,390"
,,,,,,,,코스닥,,바이젠셀,"""308080""",,"6,920"
,,,,,,,,코스닥,,뷰웍스,"""100120""",,"31,750"
,,,,,,,,코스닥,,비덴트,"""121800""",,"3,320"
,,,,,,,,코스닥,,비올,"""335890""",,"5,960"
,,,,,,,,코스닥,,비츠로셀,"""082920""",,"17,810"
,,,,,,,,코스닥,,비츠로테크,"""042370""",,"7,520"
,,,,,,,,코스닥,,빅텍,"""065450""",,"5,210"
,,,,,,,,코스닥,,비피도,"""238200""",,"7,940"
,,,,,,,,코스닥,,비케이홀딩스,"""050090""",,396
,,,,,,,,코스닥,,삼성머스트스팩5호,"""380320""",,"3,000"
,,,,,,,,코스닥,,삼천당제약,"""000250""",,"65,600"
,,,,,,,,코스닥,,상신전자,"""263810""",,"6,060"
,,,,,,,,코스닥,,서린바이오,"""038070""",,"12,290"
,,,,,,,,코스닥,,서암기계공업,"""100660""",,"5,470"
,,,,,,,,코스닥,,서부T&D,"""006730""",,"7,550"
,,,,,,,,코스닥,,서울바이오시스,"""092190""",,"4,460"
,,,,,,,,코스닥,,서전기전,"""189860""",,"6,190"
,,,,,,,,코스닥,,석경에이티,"""357550""",,"41,150"
,,,,,,,,코스닥,,성일하이텍,"""365340""",,"140,400"
,,,,,,,,코스닥,,세종메디칼,"""258830""",,"3,745"
,,,,,,,,코스닥,,세화피앤씨,"""252500""",,"1,072"
,,,,,,,,코스닥,,셀레믹스,"""331920""",,"4,590"
,,,,,,,,코스닥,,셀리드,"""299660""",,"9,020"
,,,,,,,,코스닥,,소프트센,"""032680""",,686
,,,,,,,,코스닥,,수산아이앤티,"""050960""",,"10,380"
,,,,,,,,코스닥,,수젠텍,"""253840""",,"8,930"
,,,,,,,,코스닥,,슈프리마아이디,"""317770""",,"63,100"
,,,,,,,,코스닥,,시너지이노베이션,"""048870""",,"3,165"
,,,,,,,,코스닥,,스맥,"""099440""",,"2,265"
,,,,,,,,코스닥,,신라에스지,"""025870""",,"9,200"
,,,,,,,,코스닥,,신일제약,"""012790""",,"7,960"
,,,,,,,,코스닥,,심텍,"""222800""",,"27,500"
,,,,,,,,코스닥,,신화콘텍,"""187270""",,"4,865"
,,,,,,,,코스닥,,싸이맥스,"""160980""",,"12,340"
,,,,,,,,코스닥,,쎄니트,"""037760""",,"1,669"
,,,,,,,,코스닥,,씨티씨바이오,"""060590""",,"9,620"
,,,,,,,,코스닥,,아리온,"""058220""",,275
,,,,,,,,코스닥,,아미코젠,"""092040""",,"18,750"
,,,,,,,,코스닥,,아비코전자,"""036010""",,"12,990"
,,,,,,,,코스닥,,아이디스홀딩스,"""054800""",,"13,250"
,,,,,,,,코스닥,,아이쓰리시스템,"""214430""",,"20,200"
,,,,,,,,코스닥,,알테오젠,"""196170""",,"45,700"
,,,,,,,,코스닥,,애드바이오텍,"""179530""",,"4,055"
,,,,,,,,코스닥,,애머릿지,"""900100""",,"2,545"
,,,,,,,,코스닥,,앱코,"""129890""",,"4,740"
,,,,,,,,코스닥,,어스앤에어로스페이스,"""263540""",,"5,950"
,,,,,,,,코스닥,,에스에이티,"""060540""",,"2,590"
,,,,,,,,코스닥,,에스코넥,"""096630""",,"1,749"
,,,,,,,,코스닥,,에스티오,"""098660""",,"2,705"
,,,,,,,,코스닥,,에이치엘사이언스,"""239610""",,"18,050"
,,,,,,,,코스닥,,에이에프더블류,"""312610""",,"5,000"
,,,,,,,,코스닥,,에이치와이티씨,"""148930""",,"9,400"
,,,,,,,,코스닥,,에이테크솔루션,"""071670""",,"10,490"
,,,,,,,,코스닥,,에프엔씨엔터,"""173940""",,"5,350"
,,,,,,,,코스닥,,엔비티,"""236810""",,"5,250"
,,,,,,,,코스닥,,엔시트론,"""101400""",,666
,,,,,,,,코스닥,,엔에프씨,"""265740""",,"8,200"
,,,,,,,,코스닥,,엔젯,"""419080""",,"24,100"
,,,,,,,,코스닥,,엘컴텍,"""037950""",,"1,985"
,,,,,,,,코스닥,,엠벤처투자,"""019590""",,897
,,,,,,,,코스닥,,엠에스씨,"""009780""",,"5,740"
,,,,,,,,코스닥,,엠젠솔루션,"""032790""",,"2,775"
,,,,,,,,코스닥,,연우,"""115960""",,"16,070"
,,,,,,,,코스닥,,예스24,"""053280""",,"5,070"
,,,,,,,,코스닥,,오리엔탈정공,"""014940""",,"3,510"
,,,,,,,,코스닥,,오브젠,"""417860""",,"39,950"
,,,,,,,,코스닥,,오킨스전자,"""080580""",,"17,730"
,,,,,,,,코스닥,,와이엔텍,"""067900""",,"8,140"
,,,,,,,,코스닥,,와이엠,"""007530""",,"3,885"
,,,,,,,,코스닥,,와이오엠,"""066430""",,932
,,,,,,,,코스닥,,우원개발,"""046940""",,"3,270"
,,,,,,,,코스닥,,웹젠,"""069080""",,"15,640"
,,,,,,,,코스닥,,웹케시,"""053580""",,"14,020"
,,,,,,,,코스닥,,위더스제약,"""330350""",,"7,760"
,,,,,,,,코스닥,,유라테크,"""048430""",,"7,800"
,,,,,,,,코스닥,,유일로보틱스,"""388720""",,"28,050"
,,,,,,,,코스닥,,육일씨엔에쓰,"""191410""",,"4,030"
,,,,,,,,코스닥,,율호,"""072770""",,"3,250"
,,,,,,,,코스닥,,이노뎁,"""303530""",,"14,400"
,,,,,,,,코스닥,,이베스트투자증권,"""078020""",,"4,410"
,,,,,,,,코스닥,,이엠앤아이,"""083470""",,"4,435"
,,,,,,,,코스닥,,이엠텍,"""091120""",,"26,800"
,,,,,,,,코스닥,,이지바이오,"""353810""",,"4,385"
,,,,,,,,코스닥,,인카금융서비스,"""211050""",,"11,090"
,,,,,,,,코스닥,,인탑스,"""049070""",,"35,100"
,,,,,,,,코스닥,,인화정공,"""101930""",,"10,420"
,,,,,,,,코스닥,,일지테크,"""019540""",,"3,055"
,,,,,,,,코스닥,,제이에스티나,"""026040""",,"2,850"
,,,,,,,,코스닥,,제이엠아이,"""033050""",,"1,239"
,,,,,,,,코스닥,,제일전기공업,"""199820""",,"11,260"
,,,,,,,,코스닥,,젬백스,"""082270""",,"14,010"
,,,,,,,,코스닥,,지나인제약,"""078650""",,"2,120"
,,,,,,,,코스닥,,지노믹트리,"""228760""",,"13,120"
,,,,,,,,코스닥,,지놈앤컴퍼니,"""314130""",,"19,580"
,,,,,,,,코스닥,,지티지웰니스,"""219750""",,"1,425"
,,,,,,,,코스닥,,지더블유바이텍,"""036180""",,642
,,,,,,,,코스닥,,차백신연구소,"""261780""",,"5,610"
,,,,,,,,코스닥,,진로발효,"""018120""",,"16,990"
,,,,,,,,코스닥,,케이비제21호스팩,"""424140""",,"2,030"
,,,,,,,,코스닥,,체리부로,"""066360""",,"1,268"
,,,,,,,,코스닥,,케이씨에스,"""115500""",,"7,970"
,,,,,,,,코스닥,,케이비제23호스팩,"""440200""",,"2,045"
,,,,,,,,코스닥,,케이씨티,"""089150""",,"3,710"
,,,,,,,,코스닥,,케이엠더블유,"""032500""",,"18,890"
,,,,,,,,코스닥,,케이옥션,"""102370""",,"5,900"
,,,,,,,,코스닥,,케이피에스,"""256940""",,"10,440"
,,,,,,,,코스닥,,코맥스,"""036690""",,"3,425"
,,,,,,,,코스닥,,코웰패션,"""033290""",,"4,480"
,,,,,,,,코스닥,,쿠콘,"""294570""",,"28,500"
,,,,,,,,코스닥,,큐렉소,"""060280""",,"10,910"
,,,,,,,,코스닥,,큐로컴,"""040350""",,571
,,,,,,,,코스닥,,큐알티,"""405100""",,"12,740"
,,,,,,,,코스닥,,큐캐피탈,"""016600""",,402
,,,,,,,,코스닥,,탑머티리얼,"""360070""",,"60,000"
,,,,,,,,코스닥,,티사이언티픽,"""057680""",,"3,150"
,,,,,,,,코스닥,,티앤엘,"""340570""",,"47,950"
,,,,,,,,코스닥,,티에스아이,"""277880""",,"12,740"
,,,,,,,,코스닥,,티에스이,"""131290""",,"37,100"
,,,,,,,,코스닥,,파나진,"""046210""",,"3,880"
,,,,,,,,코스닥,,파세코,"""037070""",,"14,890"
,,,,,,,,코스닥,,펨트론,"""168360""",,"11,260"
,,,,,,,,코스닥,,포메탈,"""119500""",,"3,835"
,,,,,,,,코스닥,,푸른저축은행,"""007330""",,"9,160"
,,,,,,,,코스닥,,플라즈맵,"""405000""",,"6,060"
,,,,,,,,코스닥,,플레이위드,"""023770""",,"8,470"
,,,,,,,,코스닥,,피엔케이피부임상연구센타,"""347740""",,"3,255"
,,,,,,,,코스닥,,피피아이,"""062970""",,"2,645"
,,,,,,,,코스닥,,필옵틱스,"""161580""",,"9,480"
,,,,,,,,코스닥,,핌스,"""347770""",,"14,330"
,,,,,,,,코스닥,,하나금융23호스팩,"""427950""",,"2,240"
,,,,,,,,코스닥,,하나머스트7호스팩,"""372290""",,"2,220"
,,,,,,,,코스닥,,한국선재,"""025550""",,"4,260"
,,,,,,,,코스닥,,한국파마,"""032300""",,"20,350"
,,,,,,,,코스닥,,한창산업,"""079170""",,"15,800"
,,,,,,,,코스닥,,핸디소프트,"""220180""",,"3,260"
,,,,,,,,코스닥,,화신정공,"""126640""",,"1,777"
,,,,,,,,코스닥,,화인써키트,"""127980""",,"12,590"
,,,,,,,,코스닥,,화일약품,"""061250""",,"2,175"
,,,,,,,,코스닥,,휴맥스홀딩스,"""028080""",,"7,250"
,,,,,,,,코스닥,,휴비츠,"""065510""",,"17,480"
,,,,,,,,코스닥,,흥국,"""010240""",,"6,120"
,,,,,,,,코넥스,,KC산업,"""112190""",,"2,475"
,,,,,,,,코넥스,,데이드림엔터,"""348840""",,"4,300"
,,,,,,,,코넥스,,라이프사이언스테크놀로지,"""285770""",,"1,390"
,,,,,,,,코넥스,,렌딩머신,"""179720""",,"3,100"
,,,,,,,,코넥스,,메디쎄이,"""200580""",,"13,710"
,,,,,,,,코넥스,,바이오인프라생명과학,"""266470""",,424
,,,,,,,,코넥스,,베른,"""322190""",,147
,,,,,,,,코넥스,,셀젠텍,"""258250""",,"5,020"
,,,,,,,,코넥스,,수프로,"""185190""",,"1,096"
,,,,,,,,코넥스,,아이오바이오,"""447690""",,"2,795"
,,,,,,,,코넥스,,아퓨어스,"""149300""",,929
,,,,,,,,코넥스,,엄지하우스,"""224810""",,"3,905"
,,,,,,,,코넥스,,에스엠비나,"""299670""",,"3,100"
,,,,,,,,코넥스,,에이원알폼,"""234070""",,"1,270"
,,,,,,,,코넥스,,제노텍,"""066830""",,"2,575"
,,,,,,,,코넥스,,티엘엔지니어링,"""413300""",,"3,900"
,,,,,,,,코넥스,,펨토바이오메드,"""327610""",,"7,990"
,,,,,,,,코스피,,DB금융투자,"""016610""",,"4,040"
,,,,,,,,코스피,,DL건설,"""001880""",,"13,710"
,,,,,,,,코스피,,DL이앤씨,"""375500""",,"35,400"
,,,,,,,,코스피,,HDC현대EP,"""089470""",,"4,860"
,,,,,,,,코스피,,HD현대중공업,"""329180""",,"108,200"
,,,,,,,,코스피,,HSD엔진,"""082740""",,"7,720"
,,,,,,,,코스피,,JW중외제약,"""001060""",,"24,350"
,,,,,,,,코스피,,KG모빌리티,"""003620""",,"12,760"
,,,,,,,,코스피,,KR모터스,"""000040""",,674
,,,,,,,,코스피,,LF,"""093050""",,"17,280"
,,,,,,,,코스피,,LG생활건강,"""051900""",,"586,000"
,,,,,,,,코스피,,LX하우시스,"""108670""",,"39,850"
,,,,,,,,코스피,,POSCO홀딩스,"""005490""",,"379,000"
,,,,,,,,코스피,,SG세계물산,"""004060""",,512
,,,,,,,,코스피,,SK,"""034730""",,"163,700"
,,,,,,,,코스피,,SUN&L,"""002820""",,"2,760"
,,,,,,,,코스피,,TCC스틸,"""002710""",,"37,500"
,,,,,,,,코스피,,TYM,"""002900""",,"2,490"
,,,,,,,,코스피,,경보제약,"""214390""",,"7,300"
,,,,,,,,코스피,,고려산업,"""002140""",,"4,080"
,,,,,,,,코스피,,고려아연,"""010130""",,"508,000"
,,,,,,,,코스피,,남광토건,"""001260""",,"9,340"
,,,,,,,,코스피,,남성,"""004270""",,"2,105"
,,,,,,,,코스피,,넥센,"""005720""",,"4,165"
,,,,,,,,코스피,,농심홀딩스,"""072710""",,"71,000"
,,,,,,,,코스피,,다우기술,"""023590""",,"18,680"
,,,,,,,,코스피,,대교,"""019680""",,"2,785"
,,,,,,,,코스피,,다올투자증권,"""030210""",,"3,640"
,,,,,,,,코스피,,대우부품,"""009320""",,"1,658"
,,,,,,,,코스피,,더메디팜,"""118000""",,640
,,,,,,,,코스피,,대한제분,"""001130""",,"142,700"
,,,,,,,,코스피,,동남합성,"""023450""",,"40,800"
,,,,,,,,코스피,,동양피스톤,"""092780""",,"4,545"
,,,,,,,,코스피,,동일제강,"""002690""",,"2,270"
,,,,,,,,코스피,,디와이파워,"""210540""",,"11,850"
,,,,,,,,코스피,,롯데리츠,"""330590""",,"3,655"
,,,,,,,,코스피,,롯데에너지머티리얼즈,"""020150""",,"60,100"
,,,,,,,,코스피,,무림P&P,"""009580""",,"3,650"
,,,,,,,,코스피,,미래에셋맵스리츠,"""357250""",,"3,560"
,,,,,,,,코스피,,미원홀딩스,"""107590""",,"100,300"
,,,,,,,,코스피,,사조동아원,"""008040""",,"1,031"
,,,,,,,,코스피,,방림,"""003610""",,"7,590"
,,,,,,,,코스피,,사조오양,"""006090""",,"7,880"
,,,,,,,,코스피,,삼성전자,"""005930""",,"64,900"
,,,,,,,,코스피,,삼성화재,"""000810""",,"227,500"
,,,,,,,,코스피,,삼아알미늄,"""006110""",,"71,600"
,,,,,,,,코스피,,삼양통상,"""002170""",,"49,700"
,,,,,,,,코스피,,삼영전자,"""005680""",,"10,080"
,,,,,,,,코스피,,삼진제약,"""005500""",,"23,050"
,,,,,,,,코스피,,새론오토모티브,"""075180""",,"4,820"
,,,,,,,,코스피,,성문전자,"""014910""",,"2,840"
,,,,,,,,코스피,,성안,"""011300""",,"1,975"
,,,,,,,,코스피,,솔루엠,"""248070""",,"26,600"
,,,,,,,,코스피,,세아홀딩스,"""058650""",,"113,800"
,,,,,,,,코스피,,스틱인베스트먼트,"""026890""",,"6,200"
,,,,,,,,코스피,,신세계 I&C,"""035510""",,"15,050"
,,,,,,,,코스피,,쌍방울,"""102280""",,272
,,,,,,,,코스피,,쏘카,"""403550""",,"17,830"
,,,,,,,,코스피,,씨티알모빌리티,"""308170""",,"15,730"
,,,,,,,,코스피,,아남전자,"""008700""",,"2,095"
,,,,,,,,코스피,,아모레퍼시픽,"""090430""",,"115,700"
,,,,,,,,코스피,,알루코,"""001780""",,"3,630"
,,,,,,,,코스피,,LS ELECTRIC,"""010120""",,"64,700"
,,,,,,,,코스피,,에이엔피,"""015260""",,"2,400"
,,,,,,,,코스피,,엠씨넥스,"""097520""",,"31,650"
,,,,,,,,코스피,,와이투솔루션,"""011690""",,"1,307"
,,,,,,,,코스피,,오리온홀딩스,"""001800""",,"16,500"
,,,,,,,,코스피,,웅진,"""016880""",,"1,492"
,,,,,,,,코스피,,유니퀘스트,"""077500""",,"9,990"
,,,,,,,,코스피,,원림,"""005820""",,"23,050"
,,,,,,,,코스피,,일동제약,"""249420""",,"20,600"
,,,,,,,,코스피,,주연테크,"""044380""",,745
,,,,,,,,코스피,,일신석재,"""007110""",,"1,238"
,,,,,,,,코스피,,지누스,"""013890""",,"28,550"
,,,,,,,,코스피,,이지스밸류리츠,"""334890""",,"4,690"
,,,,,,,,코스피,,오리엔트바이오,"""002630""",,636
,,,,,,,,코스피,,제이준코스메틱,"""025620""",,"7,410"
,,,,,,,,코스피,,에쓰씨엔지니어링,"""023960""",,"2,760"
,,,,,,,,코스피,,태경비케이,"""014580""",,"7,150"
,,,,,,,,코스피,,티웨이홀딩스,"""004870""",,627
,,,,,,,,코스피,,파미셀,"""005690""",,"9,370"
,,,,,,,,코스피,,풍산홀딩스,"""005810""",,"37,400"
,,,,,,,,코스피,,풀무원,"""017810""",,"10,140"
,,,,,,,,코스피,,프레스티지바이오파마,"""950210""",,"9,500"
,,,,,,,,코스피,,하이트진로홀딩스,"""000140""",,"9,210"
,,,,,,,,코스피,,한국단자,"""025540""",,"60,100"
,,,,,,,,코스피,,한국카본,"""017960""",,"11,080"
,,,,,,,,코스피,,한농화성,"""011500""",,"20,100"
,,,,,,,,코스피,,한세엠케이,"""069640""",,"2,500"
,,,,,,,,코스피,,한전KPS,"""051600""",,"35,800"
,,,,,,,,코스피,,현대약품,"""004310""",,"5,220"
,,,,,,,,코스피,,현대해상,"""001450""",,"37,000"
,,,,,,,,코스피,,현대오토에버,"""307950""",,"124,600"
,,,,,,,,코스피,,현대홈쇼핑,"""057050""",,"47,900"
,,,,,,,,코스피,,화성산업,"""002460""",,"9,760"
,,,,,,,,코스피,,휴비스,"""079980""",,"4,580"
,,,,,,,,코스닥,,HB테크놀러지,"""078150""",,"2,375"
,,,,,,,,코스닥,,BGF에코머티리얼즈,"""126600""",,"7,920"
,,,,,,,,코스닥,,HLB바이오스텝,"""278650""",,"4,080"
,,,,,,,,코스닥,,IBKS제22호스팩,"""448760""",,"2,175"
,,,,,,,,코스닥,,KD,"""044180""",,"1,077"
,,,,,,,,코스닥,,KG ETS,"""151860""",,"14,510"
,,,,,,,,코스닥,,KNN,"""058400""",,920
,,,,,,,,코스닥,,NE능률,"""053290""",,"4,380"
,,,,,,,,코스닥,,SBW생명과학,"""151910""",,563
,,,,,,,,코스닥,,SG,"""255220""",,"1,377"
,,,,,,,,코스닥,,YBM넷,"""057030""",,"4,565"
,,,,,,,,코스닥,,구영테크,"""053270""",,"3,170"
,,,,,,,,코스닥,,그래디언트,"""035080""",,"15,140"
,,,,,,,,코스닥,,금강철강,"""053260""",,"6,470"
,,,,,,,,코스닥,,나라엠앤디,"""051490""",,"7,700"
,,,,,,,,코스닥,,나우IB,"""293580""",,"12,420"
,,,,,,,,코스닥,,네오펙트,"""290660""",,"1,280"
,,,,,,,,코스닥,,네이블,"""153460""",,"8,810"
,,,,,,,,코스닥,,네패스아크,"""330860""",,"22,050"
,,,,,,,,코스닥,,녹십자엠에스,"""142280""",,"4,890"
,,,,,,,,코스닥,,누보,"""332290""",,"1,999"
,,,,,,,,코스닥,,대동금속,"""020400""",,"9,060"
,,,,,,,,코스닥,,다원시스,"""068240""",,"13,720"
,,,,,,,,코스닥,,대명에너지,"""389260""",,"23,050"
,,,,,,,,코스닥,,대륙제관,"""004780""",,"4,380"
,,,,,,,,코스닥,,대성창투,"""027830""",,"2,120"
,,,,,,,,코스닥,,대모,"""317850""",,"12,390"
,,,,,,,,코스닥,,대정화금,"""120240""",,"17,910"
,,,,,,,,코스닥,,대창스틸,"""140520""",,"2,805"
,,,,,,,,코스닥,,동성화인텍,"""033500""",,"11,200"
,,,,,,,,코스닥,,동양에스텍,"""060380""",,"2,180"
,,,,,,,,코스닥,,동양이엔피,"""079960""",,"16,390"
,,,,,,,,코스닥,,디젠스,"""113810""",,"1,468"
,,,,,,,,코스닥,,러셀,"""217500""",,"3,720"
,,,,,,,,코스닥,,레이,"""228670""",,"34,700"
,,,,,,,,코스닥,,로지시스,"""067730""",,"3,885"
,,,,,,,,코스닥,,마음AI,"""377480""",,"28,300"
,,,,,,,,코스닥,,마이크로디지탈,"""305090""",,"6,860"
